"","Scenario","Unit","Region","Variable","Year","Value"
"281","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2009,722.489601016112
"282","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2010,702.550380995507
"283","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2011,810.225803225918
"284","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2012,817.105134978904
"285","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2013,835.131863762795
"286","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2014,842.494691580164
"287","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2015,850.395283511671
"288","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2016,930.6324
"289","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2017,1028.157
"290","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2018,1058.9531
"291","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2019,1114.2582
"292","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2020,1099.2749
"293","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2021,1145.0867
"294","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2022,1186.2724
"295","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2023,1204.2192
"296","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2024,1204.2192
"297","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2025,1204.2192
"298","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2026,1204.2192
"299","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2027,1204.2192
"300","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2028,1204.2192
"301","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2029,1204.2192
"302","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2030,1204.2192
"303","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2031,1204.2192
"304","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2032,1204.2192
"305","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2033,1204.2192
"306","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2034,1204.2192
"307","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2035,1166.7386
"308","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2036,1112.0641
"309","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2037,1057.3896
"310","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2038,1002.715
"311","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2039,948.0405
"312","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2040,893.366
"313","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2041,838.6915
"314","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2042,784.0169
"315","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2043,766.823
"316","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2044,749.629
"317","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2045,732.435
"318","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2046,715.2411
"319","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2047,698.0471
"320","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2048,680.8531
"321","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2049,663.6592
"322","Canada Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2050,646.4652
"323","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2005,522.196656524293
"324","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2006,619.063422296121
"325","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2007,652.181177448834
"326","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2008,620.08005715513
"327","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2009,722.489601016112
"328","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2010,702.550380995507
"329","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2011,810.225803225918
"330","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2012,817.105134978904
"331","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2013,835.131863762795
"332","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2014,842.494691580164
"333","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2015,850.395283511671
"334","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2016,930.6324
"335","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2017,1028.157
"336","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2018,1058.9531
"337","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2019,1114.2582
"338","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2020,1099.2749
"339","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2021,1145.0867
"340","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2022,1186.2724
"341","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2023,1204.2192
"342","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2024,1204.2192
"343","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2025,1225.6643
"344","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2026,1225.6643
"345","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2027,1225.6643
"346","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2028,1225.6643
"347","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2029,1225.6643
"348","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2030,1225.6643
"349","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2031,1225.6643
"350","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2032,1225.6643
"351","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2033,1225.6643
"352","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2034,1225.6643
"353","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2035,1213.4311
"354","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2036,1201.1979
"355","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2037,1188.9647
"356","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2038,1176.7315
"357","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2039,1176.7315
"358","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2040,1176.7315
"359","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2041,1176.7315
"360","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2042,1176.7315
"361","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2043,1176.7315
"362","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2044,1176.7315
"363","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2045,1176.7315
"364","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2046,1176.7315
"365","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2047,1176.7315
"366","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2048,1176.7315
"367","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2049,1176.7315
"368","Current Measures","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2050,1176.7315
"369","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2005,522.196656524293
"370","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2006,619.063422296121
"371","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2007,652.181177448834
"372","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2008,620.08005715513
"373","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2009,722.489601016112
"374","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2010,702.550380995507
"375","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2011,810.225803225918
"376","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2012,817.105134978904
"377","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2013,835.131863762795
"378","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2014,842.494691580164
"379","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2015,850.395283511671
"380","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2016,930.6324
"381","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2017,1028.157
"382","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2018,1058.9531
"383","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2019,1114.2582
"384","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2020,1099.2749
"385","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2021,1145.0867
"386","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2022,1186.2724
"387","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2023,1204.2192
"388","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2024,1204.2192
"389","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2025,1204.2192
"390","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2026,1204.2192
"391","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2027,1204.2192
"392","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2028,1204.2192
"393","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2029,1204.2192
"394","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2030,1204.2192
"395","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2031,1204.2192
"396","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2032,1204.2192
"397","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2033,1144.443
"398","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2034,1084.6668
"399","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2035,1024.8905
"400","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2036,930.7264
"401","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2037,836.5622
"402","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2038,801.2109
"403","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2039,766.823
"404","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2040,732.435
"405","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2041,698.0471
"406","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2042,663.6592
"407","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2043,629.2712
"408","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2044,594.8833
"409","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2045,530.9018
"410","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2046,466.9204
"411","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2047,437.3268
"412","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2048,407.7333
"413","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2049,378.1397
"414","Global Net-zero","Thousand Barrels per day","Canada","(Upgraded Bitumen)",2050,311.6868
"415","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2005,83.0227760062788
"416","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2006,98.4233874361857
"417","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2007,103.688698758122
"418","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2008,98.5850197391221
"419","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2009,114.866863972799
"420","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2010,111.696775890411
"421","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2011,128.815829315068
"422","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2012,129.909557534247
"423","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2013,132.775583287671
"424","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2014,133.946181369863
"425","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2015,135.202277260274
"426","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2016,147.958981
"427","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2017,163.46418
"428","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2018,168.360377
"429","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2019,177.1532
"430","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2020,174.771042
"431","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2021,182.054549
"432","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2022,188.602563
"433","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2023,191.455881
"434","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2024,191.455881
"435","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2025,191.455881
"436","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2026,191.455881
"437","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2027,191.455881
"438","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2028,191.455881
"439","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2029,191.455881
"440","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2030,191.455881
"441","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2031,191.455881
"442","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2032,191.455881
"443","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2033,191.455881
"444","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2034,191.455881
"445","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2035,185.496932
"446","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2036,176.804366
"447","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2037,168.1118
"448","Canada Net-zero","Thousand Cubic Metres per day","Canada","(Upgraded Bitumen)",2038,159.419218
