"","Scenario","Unit","Region","Variable","Year","Value"
"6126","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2012,4.99260831891535
"6127","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2013,4.47067511546183
"6128","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2014,3.97427836000306
"6129","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2015,3.62143636502646
"6130","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2016,3.39041597691613
"6131","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2017,2.98267762150039
"6132","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2018,2.71170469521191
"6133","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2019,2.5362406476623
"6134","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2020,2.28523963392015
"6135","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2021,2.04162607639312
"6136","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2022,1.97269163832625
"6137","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2023,1.87641317638264
"6138","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2024,1.7848744318938
"6139","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2025,1.6978249029441
"6140","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2026,1.61502100541701
"6141","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2027,1.53625549983435
"6142","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2028,1.46133143705029
"6143","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2029,1.39006146165761
"6144","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2030,1.32226736458189
"6145","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2031,1.25777962434907
"6146","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2032,1.1964369879965
"6147","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2033,1.13808606614243
"6148","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2034,1.08258095354059
"6149","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2035,1.0297828581299
"6150","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2036,0.979559755569211
"6151","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2037,0.931786063593914
"6152","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2038,0.886342319204184
"6153","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2039,0.843114895496776
"6154","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2040,0.801995695843374
"6155","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2041,0.762881904702574
"6156","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2042,0.725675715778415
"6157","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2043,0.69028409415909
"6158","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2044,0.656618541287339
"6159","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2045,0.624594876920942
"6160","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2046,0.594133023924881
"6161","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2047,0.565156815716968
"6162","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2048,0.53759379238674
"6163","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2049,0.511375033626224
"6164","Global Net-zero","Million Cubic Metres per day","Saskatchewan","Tight",2050,0.486434977502286
"6165","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2005,0.424752298617856
"6166","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2006,0.311485018986428
"6167","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2007,0.198217739355
"6168","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2008,0.141584099539285
"6169","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2009,0.113267279631428
"6170","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2010,0.0348098091351949
"6171","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2011,0.0304352899311996
"6172","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2012,0.0203143969319669
"6173","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2013,0
"6174","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2014,0
"6175","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2015,0
"6176","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2016,0
"6177","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2017,0
"6178","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2018,0
"6179","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2019,0
"6180","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2020,0
"6181","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2021,0
"6182","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2022,0
"6183","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2023,0
"6184","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2024,0
"6185","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2025,0
"6186","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2026,0
"6187","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2027,0
"6188","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2028,0
"6189","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2029,0
"6190","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2030,0
"6191","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2031,0
"6192","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2032,0
"6193","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2033,0
"6194","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2034,0
"6195","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2035,0
"6196","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2036,0
"6197","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2037,0
"6198","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2038,0
"6199","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2039,0
"6200","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2040,0
"6201","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2041,0
"6202","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2042,0
"6203","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2043,0
"6204","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2044,0
"6205","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2045,0
"6206","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2046,0
"6207","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2047,0
"6208","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2048,0
"6209","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2049,0
"6210","Global Net-zero","Million Cubic Metres per day","Yukon","Total",2050,0
"6211","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2005,17.0314195917566
"6212","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2006,17.1157906543109
"6213","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2007,16.8398793897746
"6214","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2008,16.1412085456168
"6215","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2009,15.1163311823527
"6216","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2010,14.5928339823572
"6217","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2011,14.5917279727986
"6218","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2012,13.9224290225151
"6219","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2013,14.0757089629669
"6220","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2014,14.7946024956364
"6221","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2015,15.1849546873347
"6222","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2016,15.3210792532656
"6223","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2017,15.5372086646747
"6224","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2018,16.1702030343003
"6225","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2019,15.715963785629
"6226","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2020,15.43630288395
"6227","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2021,16.1217774488869
"6228","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2022,17.3003474424774
"6229","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2023,17.3917349235272
"6230","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2024,16.6424925542523
"6231","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2025,16.7531069841175
"6232","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2026,16.9174727791561
"6233","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2027,16.312222113113
"6234","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2028,15.6749562259486
"6235","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2029,14.9403731870694
"6236","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2030,14.2499588337477
"6237","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2031,13.617734264876
"6238","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2032,13.0241059941194
"6239","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2033,12.4907448171139
"6240","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2034,12.0161366223923
"6241","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2035,11.5770731713931
"6242","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2036,11.1652483418626
"6243","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2037,10.7751115653187
"6244","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2038,10.4031811737854
"6245","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2039,10.0474638840725
"6246","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2040,9.69616030445924
"6247","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2041,9.23528792547485
"6248","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2042,8.70337754482785
"6249","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2043,8.20696824606848
"6250","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2044,7.74143919286617
"6251","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2045,7.31085191272764
"6252","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2046,6.91039958314839
"6253","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2047,6.53498923605632
"6254","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2048,6.18002579582246
"6255","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2049,5.8418979223469
"6256","Global Net-zero","Billion Cubic Feet per day","Canada","Total",2050,5.51739900003203
"6257","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2005,16.6178708491057
"6258","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2006,16.7399433589558
"6259","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2007,16.4067454427255
"6260","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2008,15.682315138369
"6261","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2009,14.7507618050046
"6262","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2010,14.2630427889862
"6263","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2011,14.3072567841572
"6264","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2012,13.7046304859624
"6265","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2013,13.8810301128767
"6266","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2014,14.4526435179232
"6267","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2015,14.9749050862722
"6268","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2016,15.1358336619369
"6269","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2017,15.4021150499185
"6270","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2018,16.0857403981391
"6271","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2019,15.7030782455471
"6272","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2020,15.4247288168699
"6273","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2021,16.1098407590124
"6274","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2022,17.290163618988
"6275","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2023,17.382791560459
"6276","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2024,16.6347907286449
"6277","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2025,16.7465893791253
"6278","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2026,16.912035451838
"6279","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2027,16.3077317605885
"6280","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2028,15.6712673970212
"6281","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2029,14.9373428433755
"6282","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2030,14.2474567687461
"6283","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2031,13.615649037872
"6284","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2032,13.022346928352
"6285","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2033,12.4892411060246
"6286","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2034,12.0148347054667
"6287","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2035,11.5759333905747
"6288","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2036,11.1642416069721
"6289","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2037,10.7742164506295
"6290","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2038,10.4023816196583
"6291","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2039,10.0467475050505
"6292","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2040,9.69551721497052
"6293","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2041,9.23470996197031
"6294","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2042,8.70285776748531
"6295","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2043,8.20650062600684
"6296","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2044,7.7410184146281
"6297","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2045,7.31047324660375
"6298","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2046,6.91005879792538
"6299","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2047,6.53468253517907
"6300","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2048,6.17974976726426
"6301","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2049,5.84164949748501
"6302","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Total",2050,5.51717541792649
"6303","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2005,1.5829402506795
"6304","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2006,1.54091528827208
"6305","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2007,1.4408558539687
"6306","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2008,1.34679998572352
"6307","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2009,1.29076670251363
"6308","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2010,1.41819546592481
"6309","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2011,1.50066072666503
"6310","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2012,1.69699219119165
"6311","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2013,1.94639488359691
"6312","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2014,2.25265311312266
"6313","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2015,2.38219138736218
"6314","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2016,2.1909349322404
"6315","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2017,2.1457672258745
"6316","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2018,2.34694418627721
"6317","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2019,2.44454814245113
"6318","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2020,2.33697851887042
"6319","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2021,2.48103455571575
"6320","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2022,2.74633267954832
"6321","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2023,2.76521776850231
"6322","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2024,2.65937132967612
"6323","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2025,2.6041155925208
"6324","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2026,2.56474181268932
"6325","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2027,2.5150984666382
"6326","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2028,2.44543403586296
"6327","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2029,2.36366746243601
"6328","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2030,2.28212537705272
"6329","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2031,2.20501573739786
"6330","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2032,2.13106293427233
"6331","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2033,2.05982249816569
"6332","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2034,1.99102461351018
"6333","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2035,1.92449469560424
"6334","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2036,1.86011044650412
"6335","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2037,1.79777862382477
"6336","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2038,1.73742246446967
"6337","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2039,1.67897486357922
"6338","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2040,1.62154188956698
"6339","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2041,1.56445867020551
"6340","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2042,1.50783559506511
"6341","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2043,1.45176137113684
"6342","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2044,1.39632851657556
"6343","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2045,1.34162483193392
"6344","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2046,1.28773312209719
"6345","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2047,1.23473096064331
"6346","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2048,1.18269049612779
"6347","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2049,1.13167830019353
"6348","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Solution",2050,1.08175525620463
"6349","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2005,10.0249547228558
"6350","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2006,9.61571163655499
"6351","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2007,9.0743900969737
"6352","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2008,8.39798832108284
"6353","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2009,7.64454078077838
"6354","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2010,6.69592439566511
"6355","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2011,6.05702516734582
"6356","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2012,5.15141179145667
"6357","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2013,4.7374451709571
"6358","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2014,4.43881432221925
"6359","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2015,4.05895942821076
"6360","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2016,3.43679856497961
"6361","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2017,3.08834475820293
"6362","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2018,2.63997982371549
"6363","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2019,2.25615248651547
"6364","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2020,2.14431303099728
"6365","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2021,2.00784963930725
"6366","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2022,1.87656203498316
"6367","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2023,1.74456293803957
"6368","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2024,1.60862235889496
"6369","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2025,1.49303436288121
"6370","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2026,1.38471078796094
"6371","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2027,1.28103373172631
"6372","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2028,1.19106145849573
"6373","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2029,1.0934067031476
"6374","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2030,1.01085394373404
"6375","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2031,0.936166870759562
"6376","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2032,0.868707049200154
"6377","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2033,0.807350877447695
"6378","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2034,0.751155123731945
"6379","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2035,0.699462071375776
"6380","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2036,0.651788704672689
"6381","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2037,0.607742911912247
"6382","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2038,0.566995926510388
"6383","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2039,0.529269037115356
"6384","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2040,0.493744666794629
"6385","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2041,0.458656087729551
"6386","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2042,0.425607036423565
"6387","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2043,0.396030555489655
"6388","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2044,0.368588512590594
"6389","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2045,0.343017690978264
"6390","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2046,0.31936136695836
"6391","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2047,0.297436964782711
"6392","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2048,0.277059391507962
"6393","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2049,0.258083742762363
"6394","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Non Associated",2050,0.240358765102883
"6395","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2005,4.71680173306142
"6396","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2006,5.02298360202977
"6397","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2007,5.17007097045574
"6398","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2008,5.15806383833933
"6399","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2009,4.91992238469729
"6400","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2010,5.10423438895136
"6401","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2011,5.51967881385197
"6402","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2012,5.61693516385131
"6403","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2013,5.85360137317965
"6404","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2014,6.4544074556846
"6405","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2015,7.28685540264061
