date,he,alberta_internal_load,pool_price,import_export,AESO_Name,Capacity,asset_id,block_number,price,from,to,size,available_mw,dispatched,dispatched_mw,flexible,Plant_Type,Plant_Fuel
2024-01-12,22,11484,927.1,,Crossfield Energy Centre #3 (CRS3),48,CRS3,2,61.07,41,43,2,2,Y,2,Y,SCGT,GAS
2024-01-12,22,11484,927.1,,APF Athabasca (AFG1)*,131,AFG1,1,65,18,23,5,5,Y,5,N,OTHER,OTHER
2024-01-12,22,11484,927.1,,Carson Creek (GEN5),15,GEN5,1,65.4,10,13,3,3,Y,3,Y,SCGT,GAS
2024-01-12,22,11484,927.1,,Medicine Hat #1 (CMH1),255,CMH1,1,70,169,210,41,41,Y,41,N,NGCC,GAS
2024-01-12,22,11484,927.1,,Sheerness #2 (SH2),390,SH2,1,74.76,120,157,37,37,Y,37,Y,NGCONV,GAS
2024-01-12,22,11484,927.1,,Sheerness #1 (SH1),400,SH1,1,76.79,120,158,38,38,Y,38,Y,NGCONV,GAS
2024-01-12,22,11484,927.1,,Sheerness #1 (SH1),400,SH1,2,78.67,158,190,32,32,Y,32,Y,NGCONV,GAS
2024-01-12,22,11484,927.1,,Sheerness #2 (SH2),390,SH2,2,78.97,157,190,33,33,Y,33,Y,NGCONV,GAS
2024-01-12,22,11484,927.1,,Northern Prairie Power Project (NPP1),105,NPP1,4,79,94,100,6,6,Y,6,Y,SCGT,GAS
2024-01-12,22,11484,927.1,,Brazeau Hydro (BRA),350,BRA,1,80.14,26,68,42,42,Y,42,N,HYDRO,HYDRO
2024-01-12,22,11484,927.1,,Sheerness #2 (SH2),390,SH2,3,81.42,190,260,70,70,Y,70,Y,NGCONV,GAS
2024-01-12,22,11484,927.1,,Sheerness #1 (SH1),400,SH1,3,82.01,190,260,70,70,Y,70,Y,NGCONV,GAS
2024-01-12,22,11484,927.1,,Muskeg River (MKR1),202,MKR1,1,86.7,172,199,27,27,Y,27,Y,COGEN,GAS
2024-01-12,22,11484,927.1,,APF Athabasca (AFG1)*,131,AFG1,2,90,23,31,8,8,Y,8,N,OTHER,OTHER
2024-01-12,22,11484,927.1,,Medicine Hat #1 (CMH1),255,CMH1,2,100,210,236,26,26,Y,26,N,NGCC,GAS
2024-01-12,22,11484,927.1,,APF Athabasca (AFG1)*,131,AFG1,3,100,31,41,10,10,Y,10,N,OTHER,OTHER
2024-01-12,22,11484,927.1,,AltaGas Parkland (ALP2),10,ALP2,1,100,5,8,3,3,Y,3,Y,SCGT,GAS
2024-01-12,22,11484,927.1,,Cancarb Medicine Hat (CCMH),42,CCMH,1,105,20,25,5,5,Y,5,Y,OTHER,OTHER
2024-01-12,22,11484,927.1,,Brazeau Hydro (BRA),350,BRA,2,105.15,68,110,42,42,Y,42,Y,HYDRO,HYDRO
2024-01-12,22,11484,927.1,,ATCO Scotford Upgrader (APS1),195,APS1,1,105.54,130,165,35,35,Y,35,Y,COGEN,GAS
2024-01-12,22,11484,927.1,,Whitecourt Power (EAGL),25,EAGL,1,109.99,24,25,1,1,Y,1,N,OTHER,OTHER
2024-01-12,22,11484,927.1,,Joffre #1 (JOF1),474,JOF1,1,120.65,100,150,50,50,Y,50,N,COGEN,GAS
2024-01-12,22,11484,927.1,,Joffre #1 (JOF1),474,JOF1,2,124.98,150,200,50,50,Y,50,N,COGEN,GAS
2024-01-12,22,11484,927.1,,Joffre #1 (JOF1),474,JOF1,3,129.66,200,250,50,50,Y,50,N,COGEN,GAS
2024-01-12,22,11484,927.1,,Sheerness #2 (SH2),390,SH2,4,183.03,260,310,50,50,Y,50,Y,NGCONV,GAS
2024-01-12,22,11484,927.1,,Battle River #5 (BR5),385,BR5,1,183.23,90,300,210,210,Y,210,Y,NGCONV,GAS
2024-01-12,22,11484,927.1,,Sheerness #1 (SH1),400,SH1,4,184.67,260,310,50,50,Y,50,Y,NGCONV,GAS
2024-01-12,22,11484,927.1,,Battle River #4 (BR4),155,BR4,1,192.89,30,50,20,20,Y,20,Y,NGCONV,GAS
2024-01-12,22,11484,927.1,,Air Liquide Scotford #1 (ALS1),96,ALS1,2,200,91,101,10,0,N,0,Y,COGEN,GAS
2024-01-12,22,11484,927.1,,Joffre #1 (JOF1),474,JOF1,4,207.02,250,300,50,50,Y,50,N,COGEN,GAS
2024-01-12,22,11484,927.1,,DAI1 Daishowa (DAI1),52,DAI1,1,249,7,24,17,17,N,0,Y,OTHER,OTHER
2024-01-12,22,11484,927.1,,Bow River Hydro (BOW1),320,BOW1,1,300.14,58,70,12,11,N,0,Y,HYDRO,HYDRO
2024-01-12,22,11484,927.1,,Battle River #4 (BR4),155,BR4,2,304.54,50,100,50,50,N,0,Y,NGCONV,GAS
2024-01-12,22,11484,927.1,,Sheerness #2 (SH2),390,SH2,5,689.86,310,360,50,50,N,0,Y,NGCONV,GAS
2024-01-12,22,11484,927.1,,Sheerness #1 (SH1),400,SH1,5,744.14,310,360,50,50,N,0,Y,NGCONV,GAS
2024-01-12,22,11484,927.1,,Sheerness #2 (SH2),390,SH2,6,777.77,360,400,40,40,N,0,Y,NGCONV,GAS
2024-01-12,22,11484,927.1,,Sheerness #1 (SH1),400,SH1,6,801.43,360,400,40,40,N,0,Y,NGCONV,GAS
2024-01-12,22,11484,927.1,,Battle River #5 (BR5),385,BR5,2,831.17,300,370,70,65,N,0,Y,NGCONV,GAS
2024-01-12,22,11484,927.1,,Battle River #5 (BR5),385,BR5,3,892.21,370,385,15,0,N,0,Y,NGCONV,GAS
2024-01-12,22,11484,927.1,,Battle River #4 (BR4),155,BR4,3,915.11,100,155,55,36,N,0,Y,NGCONV,GAS
2024-01-12,22,11484,927.1,,Summerview (SUM1),15,SUM1,4,934.97,0,10,10,0,N,0,Y,OTHER,OTHER
2024-01-12,22,11484,927.1,,Valley View 2 (VVW2),50,VVW2,1,980.4,15,44,29,9,N,0,N,SCGT,GAS
2024-01-12,22,11484,927.1,,Valley View 1 (VVW1),50,VVW1,1,990.76,15,40,25,0,N,0,N,SCGT,GAS
2024-01-12,22,11484,927.1,,Blackfalds (BFD1),6,BFD1,1,999.99,3,6,3,3,N,0,N,COGEN,GAS
2024-01-12,22,11484,927.1,,Saddle Hills (SDH1),10,SDH1,1,999.99,5,10,5,5,N,0,Y,COGEN,GAS
2024-01-12,22,11484,927.1,,Bow River Hydro (BOW1),320,BOW1,6,999.99,70,170,100,0,N,0,Y,HYDRO,HYDRO
2024-01-12,22,11484,927.1,,Brazeau Hydro (BRA),350,BRA,6,999.99,110,350,240,0,N,0,Y,HYDRO,HYDRO
2024-01-12,22,11484,927.1,,Battle River #5 (BR5),385,BR5,6,999.99,385,395,10,0,N,0,Y,NGCONV,GAS
2024-01-12,22,11484,927.1,,Lethbridge Coaldale (ME04),6,ME04,1,999.99,4,6,2,2,N,0,Y,SCGT,GAS
2024-01-12,22,11484,927.1,,AltaGas Parkland (ALP2),10,ALP2,2,999.99,8,10,2,2,N,0,Y,SCGT,GAS
2024-01-12,22,11484,927.1,,Lethbridge Burdett (ME03),7,ME03,1,999.99,4,7,3,3,N,0,Y,SCGT,GAS
2024-01-12,22,11484,927.1,,AltaGas Bantry (ALP1),7,ALP1,1,999.99,4,7,3,3,N,0,Y,SCGT,GAS
2024-01-12,22,11484,927.1,,Lethbridge Taber (ME02),8,ME02,1,999.99,4,8,4,4,N,0,Y,SCGT,GAS
2024-01-12,22,11484,927.1,,West Cadotte (WCD1),20,WCD1,1,999.99,16,20,4,4,N,0,Y,SCGT,GAS
2024-01-12,22,11484,927.1,,Ralston (NAT1),20,NAT1,2,999.99,15,20,5,5,N,0,Y,SCGT,GAS
2024-01-12,22,11484,927.1,,High River 2 (HRV2),10,HRV2,1,999.99,5,10,5,5,N,0,Y,SCGT,GAS
2024-01-12,22,11484,927.1,,High River 1 (HRV1),10,HRV1,1,999.99,5,10,5,5,N,0,Y,SCGT,GAS
2024-01-12,22,11484,927.1,,NPC3 Elmworth (NPC3),9,NPC3,1,999.99,4,9,5,5,N,0,Y,SCGT,GAS
2024-01-12,22,11484,927.1,,NPC2 JL Landry (NPC2),9,NPC2,1,999.99,4,9,5,5,N,0,Y,SCGT,GAS
2024-01-12,22,11484,927.1,,eReserve3 Mercer Hill (ERV3),20,ERV3,1,999.99,4,20,16,0,N,0,Y,STORAGE,STORAGE
2024-01-12,22,11484,927.1,,eReserve1 Rycroft (ERV1),20,ERV1,1,999.99,4,20,16,0,N,0,Y,STORAGE,STORAGE
2024-01-12,22,11484,927.1,,eReserve6 (ERV6),20,ERV6,1,999.99,4,20,16,0,N,0,Y,STORAGE,STORAGE
2024-01-12,22,11484,927.1,,eReserve2 Buffalo Creek (ERV2),20,ERV2,1,999.99,4,20,16,0,N,0,Y,STORAGE,STORAGE
2024-01-12,22,11484,927.1,,eReserve4 (ERV4),20,ERV4,1,999.99,4,20,16,0,N,0,Y,STORAGE,STORAGE
2024-01-12,22,11484,927.1,,eReserve5 Hughenden (ERV5),20,ERV5,1,999.99,4,20,16,1,N,0,Y,STORAGE,STORAGE
2024-01-12,23,11304,189.57,,Genesee #1 (GN1),400,GN1,0,0,0,400,400,400,Y,400,N,COAL,COAL
2024-01-12,23,11304,189.57,,Genesee #2 (GN2),400,GN2,0,0,0,420,420,420,Y,420,N,COAL,COAL
2024-01-12,23,11304,189.57,,Genesee #3 (GN3),466,GN3,0,0,0,466,466,466,Y,466,N,COAL,COAL
2024-01-12,23,11304,189.57,,Bear Creek 2 (BCR2),36,BCR2,0,0,0,20,20,20,Y,20,N,COGEN,GAS
2024-01-12,23,11304,189.57,,Bear Creek 1 (BCRK),64,BCRK,0,0,0,62,62,62,Y,62,N,COGEN,GAS
2024-01-12,23,11304,189.57,,Carseland Cogen (TC01),95,TC01,0,0,0,64,64,64,Y,64,N,COGEN,GAS
2024-01-12,23,11304,189.57,,Redwater Cogen (TC02),92,TC02,0,0,0,84,84,84,Y,84,N,COGEN,GAS
2024-01-12,23,11304,189.57,,MacKay River (MKRC),207,MKRC,0,0,0,200,200,200,Y,200,N,COGEN,GAS
2024-01-12,23,11304,189.57,,Blackfalds (BFD1),6,BFD1,0,0,0,3,3,3,Y,3,N,COGEN,GAS
2024-01-12,23,11304,189.57,,Wembley (WEM1),19,WEM1,0,0,0,5,5,5,Y,5,Y,COGEN,GAS
2024-01-12,23,11304,189.57,,Saddle Hills (SDH1),10,SDH1,0,0,0,5,5,5,Y,5,Y,COGEN,GAS
2024-01-12,23,11304,189.57,,Mulligan (MUL1),5,MUL1,0,0,0,5,5,5,Y,5,Y,COGEN,GAS
2024-01-12,23,11304,189.57,,Coaldale (COD1),5,COD1,0,0,0,5,5,5,Y,5,Y,COGEN,GAS
2024-01-12,23,11304,189.57,,Edson (TLM2),13,TLM2,0,0,0,12,12,12,Y,12,Y,COGEN,GAS
2024-01-12,23,11304,189.57,,U of C Generator (UOC1)*,12,UOC1,0,0,0,12,12,12,Y,12,Y,COGEN,GAS
2024-01-12,23,11304,189.57,,AltaGas Harmattan (HMT1),45,HMT1,0,0,0,31,31,31,Y,31,Y,COGEN,GAS
2024-01-12,23,11304,189.57,,Base Plant (SCR1),50,SCR1,0,0,0,37,37,37,Y,37,N,COGEN,GAS
2024-01-12,23,11304,189.57,,Rainbow Lake #1 (RL1),47,RL1,0,0,0,44,44,44,Y,44,N,COGEN,GAS
2024-01-12,23,11304,189.57,,Air Liquide Scotford #1 (ALS1),96,ALS1,0,0,0,50,50,50,Y,50,N,COGEN,GAS
2024-01-12,23,11304,189.57,,Heartland Petrochemical (HRT1),116,HRT1,0,0,0,70,70,70,Y,70,N,COGEN,GAS
2024-01-12,23,11304,189.57,,Christina Lake (CL01),101,CL01,0,0,0,90,90,90,Y,90,Y,COGEN,GAS
2024-01-12,23,11304,189.57,,Foster Creek (EC04),98,EC04,0,0,0,95,95,95,Y,95,Y,COGEN,GAS
2024-01-12,23,11304,189.57,,Primrose #1 (PR1),100,PR1,0,0,0,96,96,96,Y,96,N,COGEN,GAS
2024-01-12,23,11304,189.57,,Joffre #1 (JOF1),474,JOF1,0,0,0,100,100,100,Y,100,N,COGEN,GAS
2024-01-12,23,11304,189.57,,ATCO Scotford Upgrader (APS1),195,APS1,0,0,0,130,130,130,Y,130,N,COGEN,GAS
2024-01-12,23,11304,189.57,,Dow Hydrocarbon (DOWG),326,DOWG,0,0,0,130,130,130,Y,130,N,COGEN,GAS
2024-01-12,23,11304,189.57,,MEG1 Christina Lake (MEG1),202,MEG1,0,0,0,135,135,135,Y,135,Y,COGEN,GAS
2024-01-12,23,11304,189.57,,Muskeg River (MKR1),202,MKR1,0,0,0,172,172,172,Y,172,N,COGEN,GAS
2024-01-12,23,11304,189.57,,Nabiye (IOR2)*,195,IOR2,0,0,0,177,177,177,Y,177,Y,COGEN,GAS
2024-01-12,23,11304,189.57,,Mahkeses (IOR1),180,IOR1,0,0,0,180,180,180,Y,180,N,COGEN,GAS
2024-01-12,23,11304,189.57,,Nexen Inc #2 (NX02),220,NX02,0,0,0,190,190,190,Y,190,N,COGEN,GAS
2024-01-12,23,11304,189.57,,Fort Hills (FH1),199,FH1,0,0,0,194,194,194,Y,194,N,COGEN,GAS
2024-01-12,23,11304,189.57,,Poplar Creek (SCR5),376,SCR5,0,0,0,345,345,345,Y,345,N,COGEN,GAS
2024-01-12,23,11304,189.57,,Syncrude #1 (SCL1)*,510,SCL1,0,0,0,430,430,430,Y,430,N,COGEN,GAS
2024-01-12,23,11304,189.57,,Firebag (SCR6),473,SCR6,0,0,0,460,460,460,Y,460,N,COGEN,GAS
2024-01-12,23,11304,189.57,,Bighorn Hydro (BIG),120,BIG,0,0,0,18,18,18,Y,18,Y,HYDRO,HYDRO
2024-01-12,23,11304,189.57,,Brazeau Hydro (BRA),350,BRA,0,0,0,26,26,26,Y,26,Y,HYDRO,HYDRO
2024-01-12,23,11304,189.57,,Bow River Hydro (BOW1),320,BOW1,0,0,0,70,70,70,Y,70,Y,HYDRO,HYDRO
2024-01-12,23,11304,189.57,,Dickson Dam (DKSN),15,DKSN,0,0,0,5,5,5,Y,5,N,HYDRO,HYDRO
2024-01-12,23,11304,189.57,I,AB - BC Hydro Imp Hr Avg MW,NA,AB_BC_IMP,0,0,0,675,675,675,Y,675,Y,IMPORT,IMPORT
2024-01-12,23,11304,189.57,I,AB - Montana Imp Hr Avg MW,NA,AB_MON_IMP,0,0,0,116,116,116,Y,116,Y,IMPORT,IMPORT
2024-01-12,23,11304,189.57,I,AB - Saskpower Imp AB Hr Avg MW,155,AB_SK_IMP,0,0,0,90,90,90,Y,90,Y,IMPORT,IMPORT
2024-01-12,23,11304,189.57,,Cavalier (EC01),120,EC01,0,0,0,50,50,50,Y,50,N,NGCC,GAS
2024-01-12,23,11304,189.57,,Shepard (EGC1),860,EGC1,0,0,0,390,390,390,Y,390,N,NGCC,GAS
2024-01-12,23,11304,189.57,,Cascade 1 (CAS1),450,CAS1,0,0,0,30,30,30,Y,30,Y,NGCC,GAS
2024-01-12,23,11304,189.57,,Fort Nelson (FNG1),73,FNG1,0,0,0,62,62,62,Y,49,Y,NGCC,GAS
2024-01-12,23,11304,189.57,,Nexen Inc #1 (NX01),120,NX01,0,0,0,72,72,72,Y,72,N,NGCC,GAS
2024-01-12,23,11304,189.57,,Medicine Hat #1 (CMH1),255,CMH1,0,0,0,169,169,169,Y,169,N,NGCC,GAS
2024-01-12,23,11304,189.57,,ENMAX Calgary Energy Centre (CAL1),320,CAL1,0,0,0,175,175,175,Y,175,N,NGCC,GAS
2024-01-12,23,11304,189.57,,Keephills #2 (KH2),395,KH2,0,0,0,125,125,125,Y,125,Y,NGCONV,GAS
2024-01-12,23,11304,189.57,,Keephills #3 (KH3),463,KH3,0,0,0,135,135,135,Y,135,Y,NGCONV,GAS
2024-01-12,23,11304,189.57,,Battle River #4 (BR4),155,BR4,0,0,0,30,30,30,Y,30,N,NGCONV,GAS
2024-01-12,23,11304,189.57,,Battle River #5 (BR5),385,BR5,0,0,0,90,90,90,Y,90,N,NGCONV,GAS
2024-01-12,23,11304,189.57,,Sheerness #1 (SH1),400,SH1,0,0,0,120,120,120,Y,120,N,NGCONV,GAS
2024-01-12,23,11304,189.57,,Sheerness #2 (SH2),390,SH2,0,0,0,120,120,120,Y,120,N,NGCONV,GAS
2024-01-12,23,11304,189.57,,DAI1 Daishowa (DAI1),52,DAI1,0,0,0,7,7,7,Y,7,Y,OTHER,OTHER
2024-01-12,23,11304,189.57,,Westlock (WST1),18,WST1,0,0,0,12,12,12,Y,12,Y,OTHER,OTHER
2024-01-12,23,11304,189.57,,Grande Prairie EcoPower (GPEC),27,GPEC,0,0,0,12,12,12,Y,12,Y,OTHER,OTHER
2024-01-12,23,11304,189.57,,Swan Hills Geothermal (SRL1),20,SRL1,0,0,0,15,15,15,Y,15,N,OTHER,OTHER
2024-01-12,23,11304,189.57,,APF Athabasca (AFG1)*,131,AFG1,0,0,0,18,18,18,Y,18,N,OTHER,OTHER
2024-01-12,23,11304,189.57,,Cancarb Medicine Hat (CCMH),42,CCMH,0,0,0,20,20,20,Y,20,N,OTHER,OTHER
2024-01-12,23,11304,189.57,,Whitecourt Power (EAGL),25,EAGL,0,0,0,24,24,24,Y,24,N,OTHER,OTHER
2024-01-12,23,11304,189.57,,Weyerhaeuser (WEY1),48,WEY1,0,0,0,43,43,43,Y,43,Y,OTHER,OTHER
2024-01-12,23,11304,189.57,,Crossfield Energy Centre #2 (CRS2),48,CRS2,0,0,0,40,40,40,Y,40,N,SCGT,GAS
2024-01-12,23,11304,189.57,,Crossfield Energy Centre #1 (CRS1),48,CRS1,0,0,0,40,40,40,Y,40,N,SCGT,GAS
2024-01-12,23,11304,189.57,,Crossfield Energy Centre #3 (CRS3),48,CRS3,0,0,0,41,41,41,Y,41,N,SCGT,GAS
2024-01-12,23,11304,189.57,,Cloverbar #2 (ENC2),101,ENC2,0,0,0,35,35,35,Y,35,N,SCGT,GAS
2024-01-12,23,11304,189.57,,Cloverbar #1 (ENC1),48,ENC1,0,0,0,38,38,38,Y,38,N,SCGT,GAS
2024-01-12,23,11304,189.57,,Wilson Creek (WLC1),9,WLC1,0,0,0,3,3,3,Y,3,N,SCGT,GAS
2024-01-12,23,11304,189.57,,Drywood (DRW1),6,DRW1,0,0,0,3,3,3,Y,3,Y,SCGT,GAS
2024-01-12,23,11304,189.57,,NPC2 JL Landry (NPC2),9,NPC2,0,0,0,4,4,4,Y,4,Y,SCGT,GAS
2024-01-12,23,11304,189.57,,Lethbridge Coaldale (ME04),6,ME04,0,0,0,4,4,4,Y,4,Y,SCGT,GAS
2024-01-12,23,11304,189.57,,Lethbridge Burdett (ME03),7,ME03,0,0,0,4,4,4,Y,4,Y,SCGT,GAS
2024-01-12,23,11304,189.57,,Lethbridge Taber (ME02),8,ME02,0,0,0,4,4,4,Y,4,Y,SCGT,GAS
2024-01-12,23,11304,189.57,,AltaGas Bantry (ALP1),7,ALP1,0,0,0,4,4,4,Y,4,Y,SCGT,GAS
2024-01-12,23,11304,189.57,,NPC3 Elmworth (NPC3),9,NPC3,0,0,0,4,4,4,Y,4,Y,SCGT,GAS
2024-01-12,23,11304,189.57,,High River 2 (HRV2),10,HRV2,0,0,0,5,5,5,Y,5,Y,SCGT,GAS
2024-01-12,23,11304,189.57,,High River 1 (HRV1),10,HRV1,0,0,0,5,5,5,Y,5,Y,SCGT,GAS
2024-01-12,23,11304,189.57,,AltaGas Parkland (ALP2),10,ALP2,0,0,0,5,5,5,Y,5,Y,SCGT,GAS
2024-01-12,23,11304,189.57,,Carson Creek (GEN5),15,GEN5,0,0,0,10,10,10,Y,10,Y,SCGT,GAS
2024-01-12,23,11304,189.57,,Valley View 2 (VVW2),50,VVW2,0,0,0,15,15,15,Y,15,N,SCGT,GAS
2024-01-12,23,11304,189.57,,Ralston (NAT1),20,NAT1,0,0,0,15,15,15,Y,15,Y,SCGT,GAS
2024-01-12,23,11304,189.57,,Valley View 1 (VVW1),50,VVW1,0,0,0,15,15,15,Y,15,N,SCGT,GAS
2024-01-12,23,11304,189.57,,West Cadotte (WCD1),20,WCD1,0,0,0,16,16,16,Y,16,Y,SCGT,GAS
2024-01-12,23,11304,189.57,,South Edmonton Terminal (SET1),20,SET1,0,0,0,17,17,17,Y,17,Y,SCGT,GAS
2024-01-12,23,11304,189.57,,Poplar Hill #1 (PH1),48,PH1,0,0,0,41,41,41,Y,41,N,SCGT,GAS
2024-01-12,23,11304,189.57,,Northern Prairie Power Project (NPP1),105,NPP1,0,0,0,45,45,45,Y,45,N,SCGT,GAS
2024-01-12,23,11304,189.57,,Rainbow #5 (RB5),50,RB5,0,0,0,50,50,50,Y,35,N,SCGT,GAS
2024-01-12,23,11304,189.57,,H.R. Milner (HRM),300,HRM,0,0,0,70,70,70,Y,70,N,SCGT,COAL
2024-01-12,23,11304,189.57,,Barlow Solar (BLS1),27,BLS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,BRD1 Burdett (BRD1),11,BRD1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Brooks Solar 1 (BRK1),13,BRK1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Brooks Solar 2 (BRK2),14,BRK2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Brooks Solar (BSC1),15,BSC1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,BUR1 Burdett (BUR1),20,BUR1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Chappice Lake (CHP1),14,CHP1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Claresholm 2 (CLR2),58,CLR1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Claresholm 1 (CLR1),75,CLR2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Clydesdale 1 (CLY1),41,CLY1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Clydesdale 2 (CLY2),34,CLY2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Coaldale (COL1),23,COL1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Conrad 1 (CRD1),23,CRD1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Conrad 2 (CRD2),18,CRD2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Deerfoot (DFT1),37,DFT1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Empress Solar Park (EMP1),39,EMP1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Fox Coulee Solar (FCS1),75,FCS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Hull (HUL1),25,HUL1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Hays (HYS1),23,HYS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Innisfail (INF1),22,INF1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Jenner (JER1),23,JER1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Joffre Solar 1 (JFS1),25,JFS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Joffre Solar 2 (JFS2),22,JFS2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,kisikaw-pisim 2 (KKP1),7,KKP1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,kisikaw-pisim 2 (KKP1),7,KKP2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Michichi Creek (MCH1 ),14,MCH1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Michichi Solar (MIC1),25,MIC1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Monarch (MON1),24,MON1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,East Strathmore Namaka (NMK1),20,NMK1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Saddlebrook Solar (SDL1),81,SDL1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Spring Coulee (SGC1),30,SGC1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Sollair Solar Energy Plant (SLR1),75,SLR1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Strathmore 1 (STR1),58,STR1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Strathmore 2 (STR2),75,STR2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Stavely (STV1),17,STV1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Suffield (SUF1),23,SUF1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Kneehill Solar (TRH1),25,TRH1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Travers (TVS1),400,TVS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Vulcan (VCN1),22,VCN1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Vauxhall (VXH1),22,VXH1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Wheatcrest (WCR1),50,WCR1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Westfield Yellow Lake (WEF1),19,WEF1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,Youngstown Solar (YNG1),6,YNG1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-12,23,11304,189.57,,eReserve5 Hughenden (ERV5),20,ERV5,0,0,0,4,4,4,Y,4,Y,STORAGE,STORAGE
2024-01-12,23,11304,189.57,,eReserve1 Rycroft (ERV1),20,ERV1,0,0,0,4,4,0,N,0,Y,STORAGE,STORAGE
2024-01-12,23,11304,189.57,,eReserve2 Buffalo Creek (ERV2),20,ERV2,0,0,0,4,4,0,N,0,Y,STORAGE,STORAGE
2024-01-12,23,11304,189.57,,eReserve3 Mercer Hill (ERV3),20,ERV3,0,0,0,4,4,0,N,0,Y,STORAGE,STORAGE
2024-01-12,23,11304,189.57,,eReserve6 (ERV6),20,ERV6,0,0,0,4,4,0,N,0,Y,STORAGE,STORAGE
2024-01-12,23,11304,189.57,,eReserve4 (ERV4),20,ERV4,0,0,0,4,4,0,N,0,Y,STORAGE,STORAGE
2024-01-12,23,11304,189.57,,Suncor Chin Chute (SCR3)*,30,SCR3,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-12,23,11304,189.57,,McBride Lake Windfarm (AKE1)*,73.3,AKE1,1,0,0,0,0,0,Y,0,N,WIND,WIND
