Date - MST,Hourly Profile1,Season1,Date (MST),AIL,Gas Price,Price,Spark Spread
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/3/2022 6:00:00 AM,8806,4.75,52.24,16.615
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/3/2022 7:00:00 AM,9028,4.75,53.63,18.005
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/3/2022 8:00:00 AM,9242,4.75,63.83,28.205
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/3/2022 9:00:00 AM,9416,4.75,69.59,33.965
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/3/2022 10:00:00 AM,9538,4.75,74.79,39.165
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/3/2022 11:00:00 AM,9584,4.75,75.01,39.385
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/3/2022 12:00:00 PM,9551,4.75,112.39,76.765
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/3/2022 1:00:00 PM,9610,4.75,129.43,93.805
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/3/2022 2:00:00 PM,9623,4.75,156.7,121.075
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/3/2022 3:00:00 PM,9739,4.75,180.68,145.055
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/3/2022 4:00:00 PM,9795,4.75,245.36,209.735
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/3/2022 5:00:00 PM,9707,4.75,263.45,227.825
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/3/2022 6:00:00 PM,9635,4.75,164.74,129.115
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/3/2022 7:00:00 PM,9604,4.75,200,164.375
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/3/2022 8:00:00 PM,9527,4.75,225.3,189.675
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/3/2022 9:00:00 PM,9411,4.75,151.06,115.435
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/3/2022 10:00:00 PM,9216,4.75,116.33,80.705
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/3/2022 11:00:00 PM,9017,4.9,76.68,39.93
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/4/2022 12:00:00 AM,8867,4.9,69.33,32.58
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/4/2022 1:00:00 AM,8807,4.9,62.3,25.55
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/4/2022 2:00:00 AM,8779,4.9,56.79,20.04
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/4/2022 3:00:00 AM,8812,4.9,62,25.25
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/4/2022 4:00:00 AM,8850,4.9,66.54,29.79
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/4/2022 5:00:00 AM,9114,4.9,74.41,37.66
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/4/2022 6:00:00 AM,9450,4.9,71.05,34.3
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/4/2022 7:00:00 AM,9706,4.9,119,82.25
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/4/2022 8:00:00 AM,9898,4.9,102.95,66.2
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/4/2022 9:00:00 AM,10019,4.9,126.55,89.8
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/4/2022 10:00:00 AM,10090,4.9,113.22,76.47
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/4/2022 11:00:00 AM,10152,4.9,97.7,60.95
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/4/2022 12:00:00 PM,10156,4.9,116.6,79.85
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/4/2022 1:00:00 PM,10163,4.9,88.92,52.17
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/4/2022 2:00:00 PM,10199,4.9,115.5,78.75
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/4/2022 3:00:00 PM,10180,4.9,106.26,69.51
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/4/2022 4:00:00 PM,10206,4.9,166.16,129.41
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/4/2022 5:00:00 PM,10067,4.9,166.71,129.96
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/4/2022 6:00:00 PM,9931,4.9,175,138.25
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/4/2022 7:00:00 PM,9836,4.9,128.44,91.69
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/4/2022 8:00:00 PM,9758,4.9,89.72,52.97
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/4/2022 9:00:00 PM,9600,4.9,83.7,46.95
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/4/2022 10:00:00 PM,9293,4.9,75.83,39.08
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/4/2022 11:00:00 PM,9053,4.67,75.9,40.875
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/5/2022 12:00:00 AM,8916,4.67,72.28,37.255
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/5/2022 1:00:00 AM,8846,4.67,56.08,21.055
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/5/2022 2:00:00 AM,8822,4.67,54.5,19.475
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/5/2022 3:00:00 AM,8865,4.67,51.18,16.155
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/5/2022 4:00:00 AM,8966,4.67,51.44,16.415
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/5/2022 5:00:00 AM,9180,4.67,55.2,20.175
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/5/2022 6:00:00 AM,9495,4.67,52.32,17.295
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/5/2022 7:00:00 AM,9804,4.67,51.95,16.925
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/5/2022 8:00:00 AM,9988,4.67,56.77,21.745
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/5/2022 9:00:00 AM,10117,4.67,55.59,20.565
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/5/2022 10:00:00 AM,10181,4.67,53.14,18.115
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/5/2022 11:00:00 AM,10251,4.67,51.58,16.555
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/5/2022 12:00:00 PM,10234,4.67,52.08,17.055
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/5/2022 1:00:00 PM,10297,4.67,55.06,20.035
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/5/2022 2:00:00 PM,10275,4.67,55.33,20.305
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/5/2022 3:00:00 PM,10277,4.67,52.27,17.245
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/5/2022 4:00:00 PM,10226,4.67,51.69,16.665
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/5/2022 5:00:00 PM,10074,4.67,52.17,17.145
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/5/2022 6:00:00 PM,9914,4.67,91.02,55.995
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/5/2022 7:00:00 PM,9770,4.67,159.72,124.695
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/5/2022 8:00:00 PM,9635,4.67,138.1,103.075
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/5/2022 9:00:00 PM,9568,4.67,94.85,59.825
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/5/2022 10:00:00 PM,9329,4.67,90.63,55.605
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/5/2022 11:00:00 PM,9075,4.8,73.95,37.95
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/6/2022 12:00:00 AM,8941,4.8,63.67,27.67
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/6/2022 1:00:00 AM,8868,4.8,68.1,32.1
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/6/2022 2:00:00 AM,8840,4.8,63.85,27.85
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/6/2022 3:00:00 AM,8847,4.8,65.92,29.92
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/6/2022 4:00:00 AM,8908,4.8,65.38,29.38
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/6/2022 5:00:00 AM,9117,4.8,67.64,31.64
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/6/2022 6:00:00 AM,9469,4.8,58.54,22.54
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/6/2022 7:00:00 AM,9735,4.8,61.05,25.05
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/6/2022 8:00:00 AM,9872,4.8,76.22,40.22
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/6/2022 9:00:00 AM,10015,4.8,86.33,50.33
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/6/2022 10:00:00 AM,10076,4.8,74.96,38.96
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/6/2022 11:00:00 AM,10107,4.8,72.74,36.74
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/6/2022 12:00:00 PM,10140,4.8,78.48,42.48
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/6/2022 1:00:00 PM,10106,4.8,88.28,52.28
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/6/2022 2:00:00 PM,9979,4.8,124.12,88.12
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/6/2022 3:00:00 PM,9918,4.8,123.66,87.66
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/6/2022 4:00:00 PM,9966,4.8,153.88,117.88
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/6/2022 5:00:00 PM,9965,4.8,121.65,85.65
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/6/2022 6:00:00 PM,9915,4.8,97.2,61.2
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/6/2022 7:00:00 PM,9847,4.8,96.65,60.65
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/6/2022 8:00:00 PM,9777,4.8,81.33,45.33
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/6/2022 9:00:00 PM,9665,4.8,77.37,41.37
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/6/2022 10:00:00 PM,9382,4.8,83.1,47.1
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/6/2022 11:00:00 PM,9136,5.06,75.79,37.84
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/7/2022 12:00:00 AM,8969,5.06,71.56,33.61
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/7/2022 1:00:00 AM,8821,5.06,67.86,29.91
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/7/2022 2:00:00 AM,8775,5.06,69.15,31.2
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/7/2022 3:00:00 AM,8830,5.06,70.69,32.74
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/7/2022 4:00:00 AM,8857,5.06,67.34,29.39
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/7/2022 5:00:00 AM,9080,5.06,72.68,34.73
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/7/2022 6:00:00 AM,9435,5.06,67.14,29.19
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/7/2022 7:00:00 AM,9743,5.06,87.44,49.49
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/7/2022 8:00:00 AM,9963,5.06,83.22,45.27
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/7/2022 9:00:00 AM,10138,5.06,117.49,79.54
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/7/2022 10:00:00 AM,10211,5.06,98.15,60.2
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/7/2022 11:00:00 AM,10277,5.06,110.25,72.3
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/7/2022 12:00:00 PM,10328,5.06,96.06,58.11
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/7/2022 1:00:00 PM,10318,5.06,130.97,93.02
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/7/2022 2:00:00 PM,10355,5.06,120.75,82.8
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/7/2022 3:00:00 PM,10396,5.06,114.62,76.67
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/7/2022 4:00:00 PM,10384,5.06,88.22,50.27
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/7/2022 5:00:00 PM,10246,5.06,72.44,34.49
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/7/2022 6:00:00 PM,10148,5.06,122.91,84.96
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/7/2022 7:00:00 PM,9945,5.06,153.87,115.92
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/7/2022 8:00:00 PM,9769,5.06,114.38,76.43
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/7/2022 9:00:00 PM,9730,5.06,79.6,41.65
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/7/2022 10:00:00 PM,9494,5.06,77.07,39.12
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/7/2022 11:00:00 PM,9223,4.575,57.46,23.1475
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/8/2022 12:00:00 AM,9050,4.575,56.91,22.5975
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/8/2022 1:00:00 AM,8921,4.575,51.92,17.6075
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/8/2022 2:00:00 AM,8832,4.575,47.82,13.5075
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/8/2022 3:00:00 AM,8865,4.575,46.54,12.2275
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/8/2022 4:00:00 AM,8901,4.575,47.79,13.4775
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/8/2022 5:00:00 AM,9122,4.575,55.89,21.5775
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/8/2022 6:00:00 AM,9533,4.575,61.49,27.1775
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/8/2022 7:00:00 AM,9882,4.575,74.63,40.3175
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/8/2022 8:00:00 AM,10114,4.575,64.21,29.8975
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/8/2022 9:00:00 AM,10314,4.575,81.67,47.3575
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/8/2022 10:00:00 AM,10416,4.575,88.56,54.2475
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/8/2022 11:00:00 AM,10455,4.575,108.16,73.8475
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/8/2022 12:00:00 PM,10521,4.575,117.66,83.3475
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/8/2022 1:00:00 PM,10569,4.575,106.43,72.1175
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/8/2022 2:00:00 PM,10553,4.575,120.03,85.7175
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/8/2022 3:00:00 PM,10520,4.575,98.39,64.0775
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/8/2022 4:00:00 PM,10504,4.575,162.13,127.8175
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/8/2022 5:00:00 PM,10259,4.575,116.35,82.0375
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/8/2022 6:00:00 PM,10074,4.575,121.74,87.4275
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/8/2022 7:00:00 PM,9985,4.575,101.21,66.8975
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/8/2022 8:00:00 PM,9839,4.575,76.28,41.9675
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/8/2022 9:00:00 PM,9777,4.575,69,34.6875
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/8/2022 10:00:00 PM,9528,4.575,77.48,43.1675
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/8/2022 11:00:00 PM,9292,4.7,60.52,25.27
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/9/2022 12:00:00 AM,9081,4.7,50.78,15.53
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/9/2022 1:00:00 AM,8949,4.7,48.1,12.85
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/9/2022 2:00:00 AM,8856,4.7,48.22,12.97
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/9/2022 3:00:00 AM,8844,4.7,59.6,24.35
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/9/2022 4:00:00 AM,8721,4.7,49.34,14.09
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/9/2022 5:00:00 AM,8757,4.7,48.47,13.22
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/9/2022 6:00:00 AM,9009,4.7,50.53,15.28
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/9/2022 7:00:00 AM,9310,4.7,64.78,29.53
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/9/2022 8:00:00 AM,9562,4.7,64.56,29.31
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/9/2022 9:00:00 AM,9749,4.7,64.12,28.87
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/9/2022 10:00:00 AM,9902,4.7,65.27,30.02
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/9/2022 11:00:00 AM,10016,4.7,70.36,35.11
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/9/2022 12:00:00 PM,10065,4.7,73.27,38.02
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/9/2022 1:00:00 PM,10134,4.7,73.43,38.18
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/9/2022 2:00:00 PM,10231,4.7,74.07,38.82
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/9/2022 3:00:00 PM,10301,4.7,78.7,43.45
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/9/2022 4:00:00 PM,10331,4.7,78.97,43.72
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/9/2022 5:00:00 PM,10230,4.7,66.06,30.81
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/9/2022 6:00:00 PM,10077,4.7,64.25,29
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/9/2022 7:00:00 PM,9973,4.7,64.41,29.16
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/9/2022 8:00:00 PM,9811,4.7,66.95,31.7
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/9/2022 9:00:00 PM,9733,4.7,64.66,29.41
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/9/2022 10:00:00 PM,9542,4.7,59.33,24.08
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/9/2022 11:00:00 PM,9311,4.53,48.12,14.145
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/10/2022 12:00:00 AM,9098,4.53,45.6,11.625
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/10/2022 1:00:00 AM,8959,4.53,43.48,9.505
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/10/2022 2:00:00 AM,8929,4.53,33.87,-0.105000000
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/10/2022 3:00:00 AM,8864,4.53,35.08,1.105
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/10/2022 4:00:00 AM,8745,4.53,33.87,-0.105000000
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/10/2022 5:00:00 AM,8771,4.53,44.81,10.835
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/10/2022 6:00:00 AM,8939,4.53,56.75,22.775
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/10/2022 7:00:00 AM,9137,4.53,64.81,30.835
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/10/2022 8:00:00 AM,9329,4.53,70.7,36.725
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/10/2022 9:00:00 AM,9518,4.53,71.84,37.865
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/10/2022 10:00:00 AM,9645,4.53,63.83,29.855
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/10/2022 11:00:00 AM,9711,4.53,53.04,19.065
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/10/2022 12:00:00 PM,9777,4.53,49.25,15.275
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/10/2022 1:00:00 PM,9924,4.53,49.24,15.265
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/10/2022 2:00:00 PM,10023,4.53,57.05,23.075
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/10/2022 3:00:00 PM,10221,4.53,60.88,26.905
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/10/2022 4:00:00 PM,10355,4.53,63.96,29.985
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/10/2022 5:00:00 PM,10317,4.53,67.78,33.805
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/10/2022 6:00:00 PM,10199,4.53,80.95,46.975
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/10/2022 7:00:00 PM,10100,4.53,90,56.025
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/10/2022 8:00:00 PM,9964,4.53,82.54,48.565
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/10/2022 9:00:00 PM,9819,4.53,68.76,34.785
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/10/2022 10:00:00 PM,9537,4.53,62.49,28.515
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/10/2022 11:00:00 PM,9280,4.075,48.36,17.7975
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/11/2022 12:00:00 AM,9081,4.075,45.75,15.1875
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/11/2022 1:00:00 AM,8891,4.075,42.41,11.8475
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/11/2022 2:00:00 AM,8898,4.075,38.91,8.3475
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/11/2022 3:00:00 AM,8869,4.075,40.94,10.3775
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/11/2022 4:00:00 AM,8906,4.075,44.38,13.8175
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/11/2022 5:00:00 AM,9219,4.075,46.94,16.3775
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/11/2022 6:00:00 AM,9663,4.075,48.67,18.1075
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/11/2022 7:00:00 AM,10003,4.075,69.62,39.0575
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/11/2022 8:00:00 AM,10315,4.075,80.72,50.1575
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/11/2022 9:00:00 AM,10485,4.075,91.02,60.4575
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/11/2022 10:00:00 AM,10581,4.075,101.58,71.0175
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/11/2022 11:00:00 AM,10619,4.075,289.97,259.4075
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/11/2022 12:00:00 PM,10645,4.075,185.04,154.4775
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/11/2022 1:00:00 PM,10658,4.075,228.05,197.4875
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/11/2022 2:00:00 PM,10744,4.075,585.63,555.0675
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/11/2022 3:00:00 PM,10820,4.075,834.53,803.9675
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/11/2022 4:00:00 PM,10838,4.075,817.31,786.7475
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/11/2022 5:00:00 PM,10726,4.075,674.83,644.2675
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/11/2022 6:00:00 PM,10622,4.075,344.82,314.2575
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/11/2022 7:00:00 PM,10493,4.075,622.13,591.5675
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/11/2022 8:00:00 PM,10274,4.075,207.12,176.5575
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/11/2022 9:00:00 PM,10162,4.075,76.16,45.5975
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/11/2022 10:00:00 PM,9870,4.075,73.79,43.2275
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/11/2022 11:00:00 PM,9561,4.395,64.75,31.7875
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/12/2022 12:00:00 AM,9404,4.395,61.9,28.9375
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/12/2022 1:00:00 AM,9263,4.395,59.6,26.6375
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/12/2022 2:00:00 AM,9177,4.395,54.68,21.7175
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/12/2022 3:00:00 AM,9162,4.395,56.5,23.5375
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/12/2022 4:00:00 AM,9214,4.395,55.06,22.0975
1/1/2022 12:00:00 AM,OFF PEAK,SUMMER,7/12/2022 5:00:00 AM,9451,4.395,54.26,21.2975
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/12/2022 6:00:00 AM,9860,4.395,52.48,19.5175
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/12/2022 7:00:00 AM,10244,4.395,64.82,31.8575
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/12/2022 8:00:00 AM,10489,4.395,181.34,148.3775
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/12/2022 9:00:00 AM,10629,4.395,477.47,444.5075
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/12/2022 10:00:00 AM,10674,4.395,623.33,590.3675
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/12/2022 11:00:00 AM,10777,4.395,200.31,167.3475
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/12/2022 12:00:00 PM,10902,4.395,505.19,472.2275
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/12/2022 1:00:00 PM,10973,4.395,875.49,842.5275
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/12/2022 2:00:00 PM,11087,4.395,877.8,844.8375
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/12/2022 3:00:00 PM,11148,4.395,863.05,830.0875
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/12/2022 4:00:00 PM,11183,4.395,878.78,845.8175
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/12/2022 5:00:00 PM,11068,4.395,776.33,743.3675
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/12/2022 6:00:00 PM,10929,4.395,669.11,636.1475
1/1/2022 12:00:00 AM,ON PEAK,SUMMER,7/12/2022 7:00:00 PM,10718,4.395,399.15,366.1875
