"","date","he","import_export","asset_id","block_number","price","from","to","size","available_mw","dispatched","dispatched_mw","flexible","offer_control","effective_date_time","key_firm","offer_sum","renew_gen","AESO_Name","Capacity","Plant_Type","Plant_Fuel","co2_est","oba_rate","ctax","compliance_cost","policy","oba_val","ctax_cost","merit","merit_dispatch","key_firm_no_bp","offer_store","plant_store","year"
"82",2023-01-02,"04","","HHW1",1,0,0,3.8841,3.8841,3.8841,"Y",3.8841,"N","BER Hand Hills Wind LP",2023-01-02 04:00:00,FALSE,"Other",3.8841,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7933.6101,7933.6101,FALSE,"Other","WIND",2023
"83",2023-01-02,"05","","HHW1",1,0,0,3.5625,3.5625,3.5625,"Y",3.5625,"N","BER Hand Hills Wind LP",2023-01-02 05:00:00,FALSE,"Other",3.5625,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7955.4136,7955.4136,FALSE,"Other","WIND",2023
"84",2023-01-02,"06","","HHW1",1,0,0,3.9218,3.9218,3.9218,"Y",3.9218,"N","BER Hand Hills Wind LP",2023-01-02 06:00:00,FALSE,"Other",3.9218,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7886.2944,7886.2944,FALSE,"Other","WIND",2023
"85",2023-01-02,"07","","HHW1",1,0,0,3.9209,3.9209,3.9209,"Y",3.9209,"N","BER Hand Hills Wind LP",2023-01-02 07:00:00,FALSE,"Other",3.9209,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7829.8768,7829.8768,FALSE,"Other","WIND",2023
"86",2023-01-02,"08","","HHW1",1,0,0,3.8594,3.8594,3.8594,"Y",3.8594,"N","BER Hand Hills Wind LP",2023-01-02 08:00:00,FALSE,"Other",3.8594,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7939.4655,7939.4655,FALSE,"Other","WIND",2023
"87",2023-01-02,"09","","HHW1",1,0,0,2.291,2.291,2.291,"Y",2.291,"N","BER Hand Hills Wind LP",2023-01-02 09:00:00,FALSE,"Other",2.291,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8022.0624,8022.0624,FALSE,"Other","WIND",2023
"88",2023-01-02,"10","","HHW1",1,0,0,2.3336,2.3336,2.3336,"Y",2.3336,"N","BER Hand Hills Wind LP",2023-01-02 10:00:00,FALSE,"Other",2.3336,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8173.3564,8173.3564,FALSE,"Other","WIND",2023
"89",2023-01-02,"11","","HHW1",1,0,0,2.1481,2.1481,2.1481,"Y",2.1481,"N","BER Hand Hills Wind LP",2023-01-02 11:00:00,FALSE,"Other",2.1481,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8324.241,8324.241,FALSE,"Other","WIND",2023
"90",2023-01-02,"12","","HHW1",1,0,0,1.7717,1.7717,1.7717,"Y",1.7717,"N","BER Hand Hills Wind LP",2023-01-02 12:00:00,FALSE,"Other",1.7717,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8326.969,8326.969,FALSE,"Other","WIND",2023
"91",2023-01-02,"13","","HHW1",1,0,0,1.8248,1.8248,1.8248,"Y",1.8248,"N","BER Hand Hills Wind LP",2023-01-02 13:00:00,FALSE,"Other",1.8248,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8262.25,8262.25,FALSE,"Other","WIND",2023
"92",2023-01-02,"14","","HHW1",1,0,0,2.6793,2.6793,2.6793,"Y",2.6793,"N","BER Hand Hills Wind LP",2023-01-02 14:00:00,FALSE,"Other",2.6793,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8239.6348,8239.6348,FALSE,"Other","WIND",2023
"93",2023-01-02,"15","","HHW1",1,0,0,2.4553,2.4553,2.4553,"Y",2.4553,"N","BER Hand Hills Wind LP",2023-01-02 15:00:00,FALSE,"Other",2.4553,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8260.0309,8260.0309,FALSE,"Other","WIND",2023
"94",2023-01-02,"16","","HHW1",1,0,0,1.5616,1.5616,1.5616,"Y",1.5616,"N","BER Hand Hills Wind LP",2023-01-02 16:00:00,FALSE,"Other",1.5616,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8035.745,8035.745,FALSE,"Other","WIND",2023
"95",2023-01-02,"17","","HHW1",1,0,0,1.7285,1.7285,1.7285,"Y",1.7285,"N","BER Hand Hills Wind LP",2023-01-02 17:00:00,FALSE,"Other",1.7285,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7852.7758,7852.7758,FALSE,"Other","WIND",2023
"96",2023-01-02,"18","","HHW1",1,0,0,2.3837,2.3837,2.3837,"Y",2.3837,"N","BER Hand Hills Wind LP",2023-01-02 18:00:00,FALSE,"Other",2.3837,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7883.9794,7883.9794,FALSE,"Other","WIND",2023
"97",2023-01-02,"19","","HHW1",1,0,0,1.968,1.968,1.968,"Y",1.968,"N","BER Hand Hills Wind LP",2023-01-02 19:00:00,FALSE,"Other",1.968,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7878.666,7878.666,FALSE,"Other","WIND",2023
"98",2023-01-02,"20","","HHW1",1,0,0,2.4484,2.4484,2.4484,"Y",2.4484,"N","BER Hand Hills Wind LP",2023-01-02 20:00:00,FALSE,"Other",2.4484,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7933.2904,7933.2904,FALSE,"Other","WIND",2023
"99",2023-01-02,"21","","HHW1",1,0,0,3.8656,3.8656,3.8656,"Y",3.8656,"N","BER Hand Hills Wind LP",2023-01-02 21:00:00,FALSE,"Other",3.8656,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8000.2866,8000.2866,FALSE,"Other","WIND",2023
"100",2023-01-02,"22","","HHW1",1,0,0,3.9033,3.9033,3.9033,"Y",3.9033,"N","BER Hand Hills Wind LP",2023-01-02 22:00:00,FALSE,"Other",3.9033,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8051.0008,8051.0008,FALSE,"Other","WIND",2023
"101",2023-01-02,"23","","HHW1",1,0,0,3.9045,3.9045,3.9045,"Y",3.9045,"N","BER Hand Hills Wind LP",2023-01-02 23:00:00,FALSE,"Other",3.9045,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7970.7694,7970.7694,FALSE,"Other","WIND",2023
"102",2023-01-02,"24","","HHW1",1,0,0,3.9038,3.9038,3.9038,"Y",3.9038,"N","BER Hand Hills Wind LP",2023-01-02,FALSE,"Other",3.9038,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7971.0841,7971.0841,FALSE,"Other","WIND",2023
"103",2023-01-03,"01","","HHW1",1,0,0,3.8187,3.8187,3.8187,"Y",3.8187,"N","BER Hand Hills Wind LP",2023-01-03 01:00:00,FALSE,"Other",3.8187,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8167.2416,8167.2416,FALSE,"Other","WIND",2023
"104",2023-01-03,"02","","HHW1",1,0,0,0.6757,0.6757,0.6757,"Y",0.6757,"N","BER Hand Hills Wind LP",2023-01-03 02:00:00,FALSE,"Other",0.6757,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8064.9609,8064.9609,FALSE,"Other","WIND",2023
"105",2023-01-03,"14","","HHW1",1,0,0,2.4688,2.4688,2.4688,"Y",2.4688,"N","BER Hand Hills Wind LP",2023-01-03 14:00:00,FALSE,"Other",2.4688,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8668.4145,8668.4145,FALSE,"Other","WIND",2023
"106",2023-01-03,"17","","HHW1",1,0,0,0.083,0.083,0.083,"Y",0.083,"N","BER Hand Hills Wind LP",2023-01-03 17:00:00,FALSE,"Other",0.083,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8101.7123,8101.7123,FALSE,"Other","WIND",2023
"107",2023-01-03,"18","","HHW1",1,0,0,0.0979,0.0979,0.0979,"Y",0.0979,"N","BER Hand Hills Wind LP",2023-01-03 18:00:00,FALSE,"Other",0.0979,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8078.5282,8078.5282,FALSE,"Other","WIND",2023
"108",2023-01-03,"19","","HHW1",1,0,0,0.5797,0.5797,0.5797,"Y",0.5797,"N","BER Hand Hills Wind LP",2023-01-03 19:00:00,FALSE,"Other",0.5797,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8120.2425,8120.2425,FALSE,"Other","WIND",2023
"109",2023-01-03,"20","","HHW1",1,0,0,2.0231,2.0231,2.0231,"Y",2.0231,"N","BER Hand Hills Wind LP",2023-01-03 20:00:00,FALSE,"Other",2.0231,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8218.6965,8218.6965,FALSE,"Other","WIND",2023
"110",2023-01-03,"21","","HHW1",1,0,0,0.9514,0.9514,0.9514,"Y",0.9514,"N","BER Hand Hills Wind LP",2023-01-03 21:00:00,FALSE,"Other",0.9514,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8079.9002,8079.9002,FALSE,"Other","WIND",2023
"111",2023-01-04,"09","","HHW1",1,0,0,3.5593,3.5593,3.5593,"Y",3.5593,"N","BER Hand Hills Wind LP",2023-01-04 09:00:00,FALSE,"Other",3.5593,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8236.0356,8236.0356,FALSE,"Other","WIND",2023
"112",2023-01-04,"10","","HHW1",1,0,0,3.8992,3.8992,3.8992,"Y",3.8992,"N","BER Hand Hills Wind LP",2023-01-04 10:00:00,FALSE,"Other",3.8992,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8344.6289,8344.6289,FALSE,"Other","WIND",2023
"113",2023-01-04,"11","","HHW1",1,0,0,3.9065,3.9065,3.9065,"Y",3.9065,"N","BER Hand Hills Wind LP",2023-01-04 11:00:00,FALSE,"Other",3.9065,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8657.5523,8657.5523,FALSE,"Other","WIND",2023
"114",2023-01-04,"12","","HHW1",1,0,0,2.6212,2.6212,2.6212,"Y",2.6212,"N","BER Hand Hills Wind LP",2023-01-04 12:00:00,FALSE,"Other",2.6212,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8675.5588,8600.5588,FALSE,"Other","WIND",2023
"115",2023-01-04,"13","","HHW1",1,0,0,1.9284,1.9284,1.9284,"Y",1.9284,"N","BER Hand Hills Wind LP",2023-01-04 13:00:00,FALSE,"Other",1.9284,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8658.9219,8664.9219,FALSE,"Other","WIND",2023
"116",2023-01-04,"14","","HHW1",1,0,0,2.2477,2.2477,2.2477,"Y",2.2477,"N","BER Hand Hills Wind LP",2023-01-04 14:00:00,FALSE,"Other",2.2477,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8677.3205,8677.3205,FALSE,"Other","WIND",2023
"117",2023-01-04,"15","","HHW1",1,0,0,2.3069,2.3069,2.3069,"Y",2.3069,"N","BER Hand Hills Wind LP",2023-01-04 15:00:00,FALSE,"Other",2.3069,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8631.3152,8631.3152,FALSE,"Other","WIND",2023
"118",2023-01-04,"16","","HHW1",1,0,0,1.5213,1.5213,1.5213,"Y",1.5213,"N","BER Hand Hills Wind LP",2023-01-04 16:00:00,FALSE,"Other",1.5213,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8333.0022,8333.0022,FALSE,"Other","WIND",2023
"119",2023-01-04,"17","","HHW1",1,0,0,1.0769,1.0769,1.0769,"Y",1.0769,"N","BER Hand Hills Wind LP",2023-01-04 17:00:00,FALSE,"Other",1.0769,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8056.2244,8056.2244,FALSE,"Other","WIND",2023
"120",2023-01-04,"18","","HHW1",1,0,0,1.2092,1.2092,1.2092,"Y",1.2092,"N","BER Hand Hills Wind LP",2023-01-04 18:00:00,FALSE,"Other",1.2092,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8025.4918,8025.4918,FALSE,"Other","WIND",2023
"121",2023-01-04,"19","","HHW1",1,0,0,0.6454,0.6454,0.6454,"Y",0.6454,"N","BER Hand Hills Wind LP",2023-01-04 19:00:00,FALSE,"Other",0.6454,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7997.1819,7997.1819,FALSE,"Other","WIND",2023
"122",2023-01-04,"20","","HHW1",1,0,0,0.2725,0.2725,0.2725,"Y",0.2725,"N","BER Hand Hills Wind LP",2023-01-04 20:00:00,FALSE,"Other",0.2725,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7992.5105,7992.5105,FALSE,"Other","WIND",2023
"123",2023-01-04,"21","","HHW1",1,0,0,0.0029,0.0029,0.0029,"Y",0.0029,"N","BER Hand Hills Wind LP",2023-01-04 21:00:00,FALSE,"Other",0.0029,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7967.1378,7967.1378,FALSE,"Other","WIND",2023
"124",2023-01-05,"03","","HHW1",1,0,0,0.0882,0.0882,0.0882,"Y",0.0882,"N","BER Hand Hills Wind LP",2023-01-05 03:00:00,FALSE,"Other",0.0882,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7525.1228,7525.1228,FALSE,"Other","WIND",2023
"125",2023-01-05,"04","","HHW1",1,0,0,0.5789,0.5789,0.5789,"Y",0.5789,"N","BER Hand Hills Wind LP",2023-01-05 04:00:00,FALSE,"Other",0.5789,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7530.3219,7530.3219,FALSE,"Other","WIND",2023
"126",2023-01-05,"05","","HHW1",1,0,0,1.088,1.088,1.088,"Y",1.088,"N","BER Hand Hills Wind LP",2023-01-05 05:00:00,FALSE,"Other",1.088,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7546.7939,7542.7939,FALSE,"Other","WIND",2023
"127",2023-01-05,"06","","HHW1",1,0,0,1.3783,1.3783,1.3783,"Y",1.3783,"N","BER Hand Hills Wind LP",2023-01-05 06:00:00,FALSE,"Other",1.3783,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7519.1105,7519.1105,FALSE,"Other","WIND",2023
"128",2023-01-05,"07","","HHW1",1,0,0,1.5687,1.5687,1.5687,"Y",1.5687,"N","BER Hand Hills Wind LP",2023-01-05 07:00:00,FALSE,"Other",1.5687,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7552.3596,7552.3596,FALSE,"Other","WIND",2023
"129",2023-01-05,"08","","HHW1",1,0,0,3.3539,3.3539,3.3539,"Y",3.3539,"N","BER Hand Hills Wind LP",2023-01-05 08:00:00,FALSE,"Other",3.3539,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7702.8533,7702.8533,FALSE,"Other","WIND",2023
"130",2023-01-05,"09","","HHW1",1,0,0,3.9045,3.9045,3.9045,"Y",3.9045,"N","BER Hand Hills Wind LP",2023-01-05 09:00:00,FALSE,"Other",3.9045,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7966.5264,7966.5264,FALSE,"Other","WIND",2023
"131",2023-01-05,"10","","HHW1",1,0,0,3.9057,3.9057,3.9057,"Y",3.9057,"N","BER Hand Hills Wind LP",2023-01-05 10:00:00,FALSE,"Other",3.9057,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8096.2126,8096.2126,FALSE,"Other","WIND",2023
"132",2023-01-05,"11","","HHW1",1,0,0,3.9058,3.9058,3.9058,"Y",3.9058,"N","BER Hand Hills Wind LP",2023-01-05 11:00:00,FALSE,"Other",3.9058,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8333.2412,8333.2412,FALSE,"Other","WIND",2023
"133",2023-01-05,"12","","HHW1",1,0,0,3.9042,3.9042,3.9042,"Y",3.9042,"N","BER Hand Hills Wind LP",2023-01-05 12:00:00,FALSE,"Other",3.9042,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8262.6899,8262.6899,FALSE,"Other","WIND",2023
"134",2023-01-05,"13","","HHW1",1,0,0,3.9059,3.9059,3.9059,"Y",3.9059,"N","BER Hand Hills Wind LP",2023-01-05 13:00:00,FALSE,"Other",3.9059,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8239.3234,8228.3234,FALSE,"Other","WIND",2023
"135",2023-01-05,"14","","HHW1",1,0,0,3.9058,3.9058,3.9058,"Y",3.9058,"N","BER Hand Hills Wind LP",2023-01-05 14:00:00,FALSE,"Other",3.9058,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8136.9614,8136.9614,FALSE,"Other","WIND",2023
"136",2023-01-05,"15","","HHW1",1,0,0,3.9042,3.9042,3.9042,"Y",3.9042,"N","BER Hand Hills Wind LP",2023-01-05 15:00:00,FALSE,"Other",3.9042,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8216.2192,8216.2192,FALSE,"Other","WIND",2023
"137",2023-01-05,"16","","HHW1",1,0,0,3.906,3.906,3.906,"Y",3.906,"N","BER Hand Hills Wind LP",2023-01-05 16:00:00,FALSE,"Other",3.906,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8111.6737,8111.6737,FALSE,"Other","WIND",2023
"138",2023-01-05,"17","","HHW1",1,0,0,3.9049,3.9049,3.9049,"Y",3.9049,"N","BER Hand Hills Wind LP",2023-01-05 17:00:00,FALSE,"Other",3.9049,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8151.1767,8151.1767,FALSE,"Other","WIND",2023
"139",2023-01-05,"18","","HHW1",1,0,0,3.9049,3.9049,3.9049,"Y",3.9049,"N","BER Hand Hills Wind LP",2023-01-05 18:00:00,FALSE,"Other",3.9049,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8357.9418,8357.9418,FALSE,"Other","WIND",2023
"140",2023-01-05,"19","","HHW1",1,0,0,3.9042,3.9042,3.9042,"Y",3.9042,"N","BER Hand Hills Wind LP",2023-01-05 19:00:00,FALSE,"Other",3.9042,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8414.6461,8414.6461,FALSE,"Other","WIND",2023
"141",2023-01-05,"20","","HHW1",1,0,0,3.3723,3.3723,3.3723,"Y",3.3723,"N","BER Hand Hills Wind LP",2023-01-05 20:00:00,FALSE,"Other",3.3723,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8321.8961,8321.8961,FALSE,"Other","WIND",2023
"142",2023-01-05,"21","","HHW1",1,0,0,1.8803,1.8803,1.8803,"Y",1.8803,"N","BER Hand Hills Wind LP",2023-01-05 21:00:00,FALSE,"Other",1.8803,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8361.156,8361.156,FALSE,"Other","WIND",2023
"143",2023-01-05,"22","","HHW1",1,0,0,2.067,2.067,2.067,"Y",2.067,"N","BER Hand Hills Wind LP",2023-01-05 22:00:00,FALSE,"Other",2.067,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8139.3152,8139.3152,FALSE,"Other","WIND",2023
"144",2023-01-05,"23","","HHW1",1,0,0,2.0989,2.0989,2.0989,"Y",2.0989,"N","BER Hand Hills Wind LP",2023-01-05 23:00:00,FALSE,"Other",2.0989,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8126.9636,8126.9636,FALSE,"Other","WIND",2023
"145",2023-01-05,"24","","HHW1",1,0,0,2.4084,2.4084,2.4084,"Y",2.4084,"N","BER Hand Hills Wind LP",2023-01-05,FALSE,"Other",2.4084,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8131.2417,8131.2417,FALSE,"Other","WIND",2023
"146",2023-01-06,"01","","HHW1",1,0,0,3.8933,3.8933,3.8933,"Y",3.8933,"N","BER Hand Hills Wind LP",2023-01-06 01:00:00,FALSE,"Other",3.8933,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8199.3354,8199.3354,FALSE,"Other","WIND",2023
"147",2023-01-06,"02","","HHW1",1,0,0,3.9083,3.9083,3.9083,"Y",3.9083,"N","BER Hand Hills Wind LP",2023-01-06 02:00:00,FALSE,"Other",3.9083,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7992.8748,7992.8748,FALSE,"Other","WIND",2023
"148",2023-01-06,"03","","HHW1",1,0,0,3.81,3.81,3.81,"Y",3.81,"N","BER Hand Hills Wind LP",2023-01-06 03:00:00,FALSE,"Other",3.81,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8017.2236,8017.2236,FALSE,"Other","WIND",2023
"149",2023-01-06,"04","","HHW1",1,0,0,3.7462,3.7462,3.7462,"Y",3.7462,"N","BER Hand Hills Wind LP",2023-01-06 04:00:00,FALSE,"Other",3.7462,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8076.832,8076.832,FALSE,"Other","WIND",2023
"150",2023-01-06,"05","","HHW1",1,0,0,2.4679,2.4679,2.4679,"Y",2.4679,"N","BER Hand Hills Wind LP",2023-01-06 05:00:00,FALSE,"Other",2.4679,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8054.7063,8054.7063,FALSE,"Other","WIND",2023
"151",2023-01-06,"06","","HHW1",1,0,0,1.9984,1.9984,1.9984,"Y",1.9984,"N","BER Hand Hills Wind LP",2023-01-06 06:00:00,FALSE,"Other",1.9984,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8153.4987,8153.4987,FALSE,"Other","WIND",2023
"152",2023-01-06,"07","","HHW1",1,0,0,2.2158,2.2158,2.2158,"Y",2.2158,"N","BER Hand Hills Wind LP",2023-01-06 07:00:00,FALSE,"Other",2.2158,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8131.2501,8131.2501,FALSE,"Other","WIND",2023
"153",2023-01-06,"08","","HHW1",1,0,0,2.5761,2.5761,2.5761,"Y",2.5761,"N","BER Hand Hills Wind LP",2023-01-06 08:00:00,FALSE,"Other",2.5761,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8161.1862,8161.1862,FALSE,"Other","WIND",2023
"154",2023-01-06,"09","","HHW1",1,0,0,2.2992,2.2992,2.2992,"Y",2.2992,"N","BER Hand Hills Wind LP",2023-01-06 09:00:00,FALSE,"Other",2.2992,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8166.3252,8166.3252,FALSE,"Other","WIND",2023
"155",2023-01-06,"10","","HHW1",1,0,0,2.2857,2.2857,2.2857,"Y",2.2857,"N","BER Hand Hills Wind LP",2023-01-06 10:00:00,FALSE,"Other",2.2857,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8258.9394,8258.9394,FALSE,"Other","WIND",2023
"156",2023-01-06,"11","","HHW1",1,0,0,2.7839,2.7839,2.7839,"Y",2.7839,"N","BER Hand Hills Wind LP",2023-01-06 11:00:00,FALSE,"Other",2.7839,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8477.3104,8477.3104,FALSE,"Other","WIND",2023
"157",2023-01-06,"12","","HHW1",1,0,0,3.1835,3.1835,3.1835,"Y",3.1835,"N","BER Hand Hills Wind LP",2023-01-06 12:00:00,FALSE,"Other",3.1835,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8470.6034,8470.6034,FALSE,"Other","WIND",2023
"158",2023-01-06,"13","","HHW1",1,0,0,3.9133,3.9133,3.9133,"Y",3.9133,"N","BER Hand Hills Wind LP",2023-01-06 13:00:00,FALSE,"Other",3.9133,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8469.9903,8469.9903,FALSE,"Other","WIND",2023
"159",2023-01-06,"14","","HHW1",1,0,0,3.9093,3.9093,3.9093,"Y",3.9093,"N","BER Hand Hills Wind LP",2023-01-06 14:00:00,FALSE,"Other",3.9093,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8491.2235,8491.2235,FALSE,"Other","WIND",2023
"160",2023-01-06,"15","","HHW1",1,0,0,3.9095,3.9095,3.9095,"Y",3.9095,"N","BER Hand Hills Wind LP",2023-01-06 15:00:00,FALSE,"Other",3.9095,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8542.2018,8542.2018,FALSE,"Other","WIND",2023
"161",2023-01-06,"16","","HHW1",1,0,0,3.9083,3.9083,3.9083,"Y",3.9083,"N","BER Hand Hills Wind LP",2023-01-06 16:00:00,FALSE,"Other",3.9083,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8349.7399,8349.7399,FALSE,"Other","WIND",2023
